gender,mastercategory,subcategory,articletype,usage,color,result,images
Women,Personal Care,Eyes,Eyeshadow,Casual,black,"Women wear ""black Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,Casual,blue,"Women wear ""blue Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,Casual,brown,"Women wear ""brown Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,Casual,gray,"Women wear ""gray Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,Casual,green,"Women wear ""green Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,Casual,orange,"Women wear ""orange Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,Casual,pink,"Women wear ""pink Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,Casual,purple,"Women wear ""purple Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,Casual,red,"Women wear ""red Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,Casual,white,"Women wear ""white Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,Casual,yellow,"Women wear ""yellow Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,NA,black,"Women wear ""black Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,NA,blue,"Women wear ""blue Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,NA,brown,"Women wear ""brown Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,NA,gray,"Women wear ""gray Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,NA,green,"Women wear ""green Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,NA,orange,"Women wear ""orange Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,NA,pink,"Women wear ""pink Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,NA,purple,"Women wear ""purple Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,NA,red,"Women wear ""red Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,NA,white,"Women wear ""white Eyeshadow""",
Women,Personal Care,Eyes,Eyeshadow,NA,yellow,"Women wear ""yellow Eyeshadow""",
Women,Personal Care,Eyes,Kajal and Eyeliner,Casual,black,"Women wear ""black Kajal and Eyeliner""",
Women,Personal Care,Eyes,Kajal and Eyeliner,Casual,blue,"Women wear ""blue Kajal and Eyeliner""",
Women,Personal Care,Eyes,Kajal and Eyeliner,Casual,brown,"Women wear ""brown Kajal and Eyeliner""",
Women,Personal Care,Eyes,Kajal and Eyeliner,Casual,gray,"Women wear ""gray Kajal and Eyeliner""",
Women,Personal Care,Eyes,Kajal and Eyeliner,Casual,green,"Women wear ""green Kajal and Eyeliner""",
Women,Personal Care,Eyes,Kajal and Eyeliner,Casual,orange,"Women wear ""orange Kajal and Eyeliner""",
Women,Personal Care,Eyes,Kajal and Eyeliner,Casual,pink,"Women wear ""pink Kajal and Eyeliner""",
Women,Personal Care,Eyes,Kajal and Eyeliner,Casual,purple,"Women wear ""purple Kajal and Eyeliner""",
Women,Personal Care,Eyes,Kajal and Eyeliner,Casual,red,"Women wear ""red Kajal and Eyeliner""",
Women,Personal Care,Eyes,Kajal and Eyeliner,Casual,white,"Women wear ""white Kajal and Eyeliner""",
Women,Personal Care,Eyes,Kajal and Eyeliner,Casual,yellow,"Women wear ""yellow Kajal and Eyeliner""",
Women,Personal Care,Eyes,Mascara,Casual,black,"Women wear ""black Mascara""",
Women,Personal Care,Eyes,Mascara,Casual,blue,"Women wear ""blue Mascara""",
Women,Personal Care,Eyes,Mascara,Casual,brown,"Women wear ""brown Mascara""",
Women,Personal Care,Eyes,Mascara,Casual,gray,"Women wear ""gray Mascara""",
Women,Personal Care,Eyes,Mascara,Casual,green,"Women wear ""green Mascara""",
Women,Personal Care,Eyes,Mascara,Casual,orange,"Women wear ""orange Mascara""",
Women,Personal Care,Eyes,Mascara,Casual,pink,"Women wear ""pink Mascara""",
Women,Personal Care,Eyes,Mascara,Casual,purple,"Women wear ""purple Mascara""",
Women,Personal Care,Eyes,Mascara,Casual,red,"Women wear ""red Mascara""",
Women,Personal Care,Eyes,Mascara,Casual,white,"Women wear ""white Mascara""",
Women,Personal Care,Eyes,Mascara,Casual,yellow,"Women wear ""yellow Mascara""",
Women,Personal Care,Eyes,Mascara,NA,black,"Women wear ""black Mascara""",
Women,Personal Care,Eyes,Mascara,NA,blue,"Women wear ""blue Mascara""",
Women,Personal Care,Eyes,Mascara,NA,brown,"Women wear ""brown Mascara""",
Women,Personal Care,Eyes,Mascara,NA,gray,"Women wear ""gray Mascara""",
Women,Personal Care,Eyes,Mascara,NA,green,"Women wear ""green Mascara""",
Women,Personal Care,Eyes,Mascara,NA,orange,"Women wear ""orange Mascara""",
Women,Personal Care,Eyes,Mascara,NA,pink,"Women wear ""pink Mascara""",
Women,Personal Care,Eyes,Mascara,NA,purple,"Women wear ""purple Mascara""",
Women,Personal Care,Eyes,Mascara,NA,red,"Women wear ""red Mascara""",
Women,Personal Care,Eyes,Mascara,NA,white,"Women wear ""white Mascara""",
Women,Personal Care,Eyes,Mascara,NA,yellow,"Women wear ""yellow Mascara""",
Women,Personal Care,Fragrance,Deodorant,Casual,black,"Women wear ""black Deodorant""",
Women,Personal Care,Fragrance,Deodorant,Casual,blue,"Women wear ""blue Deodorant""",
Women,Personal Care,Fragrance,Deodorant,Casual,brown,"Women wear ""brown Deodorant""",
Women,Personal Care,Fragrance,Deodorant,Casual,gray,"Women wear ""gray Deodorant""",
Women,Personal Care,Fragrance,Deodorant,Casual,green,"Women wear ""green Deodorant""",
Women,Personal Care,Fragrance,Deodorant,Casual,orange,"Women wear ""orange Deodorant""",
Women,Personal Care,Fragrance,Deodorant,Casual,pink,"Women wear ""pink Deodorant""",
Women,Personal Care,Fragrance,Deodorant,Casual,purple,"Women wear ""purple Deodorant""",
Women,Personal Care,Fragrance,Deodorant,Casual,red,"Women wear ""red Deodorant""",
Women,Personal Care,Fragrance,Deodorant,Casual,white,"Women wear ""white Deodorant""",
Women,Personal Care,Fragrance,Deodorant,Casual,yellow,"Women wear ""yellow Deodorant""",
Women,Personal Care,Fragrance,Fragrance Gift Set,Casual,black,"Women wear ""black Fragrance Gift Set""",
Women,Personal Care,Fragrance,Fragrance Gift Set,Casual,blue,"Women wear ""blue Fragrance Gift Set""",
Women,Personal Care,Fragrance,Fragrance Gift Set,Casual,brown,"Women wear ""brown Fragrance Gift Set""",
Women,Personal Care,Fragrance,Fragrance Gift Set,Casual,gray,"Women wear ""gray Fragrance Gift Set""",
Women,Personal Care,Fragrance,Fragrance Gift Set,Casual,green,"Women wear ""green Fragrance Gift Set""",
Women,Personal Care,Fragrance,Fragrance Gift Set,Casual,orange,"Women wear ""orange Fragrance Gift Set""",
Women,Personal Care,Fragrance,Fragrance Gift Set,Casual,pink,"Women wear ""pink Fragrance Gift Set""",
Women,Personal Care,Fragrance,Fragrance Gift Set,Casual,purple,"Women wear ""purple Fragrance Gift Set""",
Women,Personal Care,Fragrance,Fragrance Gift Set,Casual,red,"Women wear ""red Fragrance Gift Set""",
Women,Personal Care,Fragrance,Fragrance Gift Set,Casual,white,"Women wear ""white Fragrance Gift Set""",
Women,Personal Care,Fragrance,Fragrance Gift Set,Casual,yellow,"Women wear ""yellow Fragrance Gift Set""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Casual,black,"Women wear ""black Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Casual,blue,"Women wear ""blue Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Casual,brown,"Women wear ""brown Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Casual,gray,"Women wear ""gray Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Casual,green,"Women wear ""green Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Casual,orange,"Women wear ""orange Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Casual,pink,"Women wear ""pink Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Casual,purple,"Women wear ""purple Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Casual,red,"Women wear ""red Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Casual,white,"Women wear ""white Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Casual,yellow,"Women wear ""yellow Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,NA,black,"Women wear ""black Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,NA,blue,"Women wear ""blue Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,NA,brown,"Women wear ""brown Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,NA,gray,"Women wear ""gray Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,NA,green,"Women wear ""green Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,NA,orange,"Women wear ""orange Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,NA,pink,"Women wear ""pink Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,NA,purple,"Women wear ""purple Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,NA,red,"Women wear ""red Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,NA,white,"Women wear ""white Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,NA,yellow,"Women wear ""yellow Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Party,black,"Women wear ""black Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Party,blue,"Women wear ""blue Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Party,brown,"Women wear ""brown Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Party,gray,"Women wear ""gray Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Party,green,"Women wear ""green Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Party,orange,"Women wear ""orange Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Party,pink,"Women wear ""pink Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Party,purple,"Women wear ""purple Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Party,red,"Women wear ""red Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Party,white,"Women wear ""white Perfume and Body Mist""",
Women,Personal Care,Fragrance,Perfume and Body Mist,Party,yellow,"Women wear ""yellow Perfume and Body Mist""",
Women,Personal Care,Hair,Hair Colour,Casual,black,"Women wear ""black Hair Colour""",
Women,Personal Care,Hair,Hair Colour,Casual,blue,"Women wear ""blue Hair Colour""",
Women,Personal Care,Hair,Hair Colour,Casual,brown,"Women wear ""brown Hair Colour""",
Women,Personal Care,Hair,Hair Colour,Casual,gray,"Women wear ""gray Hair Colour""",
Women,Personal Care,Hair,Hair Colour,Casual,green,"Women wear ""green Hair Colour""",
Women,Personal Care,Hair,Hair Colour,Casual,orange,"Women wear ""orange Hair Colour""",
Women,Personal Care,Hair,Hair Colour,Casual,pink,"Women wear ""pink Hair Colour""",
Women,Personal Care,Hair,Hair Colour,Casual,purple,"Women wear ""purple Hair Colour""",
Women,Personal Care,Hair,Hair Colour,Casual,red,"Women wear ""red Hair Colour""",
Women,Personal Care,Hair,Hair Colour,Casual,white,"Women wear ""white Hair Colour""",
Women,Personal Care,Hair,Hair Colour,Casual,yellow,"Women wear ""yellow Hair Colour""",
Women,Personal Care,Lips,Lip Care,Casual,black,"Women wear ""black Lip Care""",
Women,Personal Care,Lips,Lip Care,Casual,blue,"Women wear ""blue Lip Care""",
Women,Personal Care,Lips,Lip Care,Casual,brown,"Women wear ""brown Lip Care""",
Women,Personal Care,Lips,Lip Care,Casual,gray,"Women wear ""gray Lip Care""",
Women,Personal Care,Lips,Lip Care,Casual,green,"Women wear ""green Lip Care""",
Women,Personal Care,Lips,Lip Care,Casual,orange,"Women wear ""orange Lip Care""",
Women,Personal Care,Lips,Lip Care,Casual,pink,"Women wear ""pink Lip Care""",
Women,Personal Care,Lips,Lip Care,Casual,purple,"Women wear ""purple Lip Care""",
Women,Personal Care,Lips,Lip Care,Casual,red,"Women wear ""red Lip Care""",
Women,Personal Care,Lips,Lip Care,Casual,white,"Women wear ""white Lip Care""",
Women,Personal Care,Lips,Lip Care,Casual,yellow,"Women wear ""yellow Lip Care""",
Women,Personal Care,Lips,Lip Care,NA,black,"Women wear ""black Lip Care""",
Women,Personal Care,Lips,Lip Care,NA,blue,"Women wear ""blue Lip Care""",
Women,Personal Care,Lips,Lip Care,NA,brown,"Women wear ""brown Lip Care""",
Women,Personal Care,Lips,Lip Care,NA,gray,"Women wear ""gray Lip Care""",
Women,Personal Care,Lips,Lip Care,NA,green,"Women wear ""green Lip Care""",
Women,Personal Care,Lips,Lip Care,NA,orange,"Women wear ""orange Lip Care""",
Women,Personal Care,Lips,Lip Care,NA,pink,"Women wear ""pink Lip Care""",
Women,Personal Care,Lips,Lip Care,NA,purple,"Women wear ""purple Lip Care""",
Women,Personal Care,Lips,Lip Care,NA,red,"Women wear ""red Lip Care""",
Women,Personal Care,Lips,Lip Care,NA,white,"Women wear ""white Lip Care""",
Women,Personal Care,Lips,Lip Care,NA,yellow,"Women wear ""yellow Lip Care""",
Women,Personal Care,Lips,Lip Gloss,Casual,black,"Women wear ""black Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,Casual,blue,"Women wear ""blue Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,Casual,brown,"Women wear ""brown Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,Casual,gray,"Women wear ""gray Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,Casual,green,"Women wear ""green Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,Casual,orange,"Women wear ""orange Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,Casual,pink,"Women wear ""pink Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,Casual,purple,"Women wear ""purple Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,Casual,red,"Women wear ""red Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,Casual,white,"Women wear ""white Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,Casual,yellow,"Women wear ""yellow Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,NA,black,"Women wear ""black Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,NA,blue,"Women wear ""blue Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,NA,brown,"Women wear ""brown Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,NA,gray,"Women wear ""gray Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,NA,green,"Women wear ""green Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,NA,orange,"Women wear ""orange Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,NA,pink,"Women wear ""pink Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,NA,purple,"Women wear ""purple Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,NA,red,"Women wear ""red Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,NA,white,"Women wear ""white Lip Gloss""",
Women,Personal Care,Lips,Lip Gloss,NA,yellow,"Women wear ""yellow Lip Gloss""",
Women,Personal Care,Lips,Lip Liner,Casual,black,"Women wear ""black Lip Liner""",
Women,Personal Care,Lips,Lip Liner,Casual,blue,"Women wear ""blue Lip Liner""",
Women,Personal Care,Lips,Lip Liner,Casual,brown,"Women wear ""brown Lip Liner""",
Women,Personal Care,Lips,Lip Liner,Casual,gray,"Women wear ""gray Lip Liner""",
Women,Personal Care,Lips,Lip Liner,Casual,green,"Women wear ""green Lip Liner""",
Women,Personal Care,Lips,Lip Liner,Casual,orange,"Women wear ""orange Lip Liner""",
Women,Personal Care,Lips,Lip Liner,Casual,pink,"Women wear ""pink Lip Liner""",
Women,Personal Care,Lips,Lip Liner,Casual,purple,"Women wear ""purple Lip Liner""",
Women,Personal Care,Lips,Lip Liner,Casual,red,"Women wear ""red Lip Liner""",
Women,Personal Care,Lips,Lip Liner,Casual,white,"Women wear ""white Lip Liner""",
Women,Personal Care,Lips,Lip Liner,Casual,yellow,"Women wear ""yellow Lip Liner""",
Women,Personal Care,Lips,Lip Liner,NA,black,"Women wear ""black Lip Liner""",
Women,Personal Care,Lips,Lip Liner,NA,blue,"Women wear ""blue Lip Liner""",
Women,Personal Care,Lips,Lip Liner,NA,brown,"Women wear ""brown Lip Liner""",
Women,Personal Care,Lips,Lip Liner,NA,gray,"Women wear ""gray Lip Liner""",
Women,Personal Care,Lips,Lip Liner,NA,green,"Women wear ""green Lip Liner""",
Women,Personal Care,Lips,Lip Liner,NA,orange,"Women wear ""orange Lip Liner""",
Women,Personal Care,Lips,Lip Liner,NA,pink,"Women wear ""pink Lip Liner""",
Women,Personal Care,Lips,Lip Liner,NA,purple,"Women wear ""purple Lip Liner""",
Women,Personal Care,Lips,Lip Liner,NA,red,"Women wear ""red Lip Liner""",
Women,Personal Care,Lips,Lip Liner,NA,white,"Women wear ""white Lip Liner""",
Women,Personal Care,Lips,Lip Liner,NA,yellow,"Women wear ""yellow Lip Liner""",
Women,Personal Care,Lips,Lip Plumper,Casual,black,"Women wear ""black Lip Plumper""",
Women,Personal Care,Lips,Lip Plumper,Casual,blue,"Women wear ""blue Lip Plumper""",
Women,Personal Care,Lips,Lip Plumper,Casual,brown,"Women wear ""brown Lip Plumper""",
Women,Personal Care,Lips,Lip Plumper,Casual,gray,"Women wear ""gray Lip Plumper""",
Women,Personal Care,Lips,Lip Plumper,Casual,green,"Women wear ""green Lip Plumper""",
Women,Personal Care,Lips,Lip Plumper,Casual,orange,"Women wear ""orange Lip Plumper""",
Women,Personal Care,Lips,Lip Plumper,Casual,pink,"Women wear ""pink Lip Plumper""",
Women,Personal Care,Lips,Lip Plumper,Casual,purple,"Women wear ""purple Lip Plumper""",
Women,Personal Care,Lips,Lip Plumper,Casual,red,"Women wear ""red Lip Plumper""",
Women,Personal Care,Lips,Lip Plumper,Casual,white,"Women wear ""white Lip Plumper""",
Women,Personal Care,Lips,Lip Plumper,Casual,yellow,"Women wear ""yellow Lip Plumper""",
Women,Personal Care,Lips,Lipstick,Casual,black,"Women wear ""black Lipstick""",
Women,Personal Care,Lips,Lipstick,Casual,blue,"Women wear ""blue Lipstick""",
Women,Personal Care,Lips,Lipstick,Casual,brown,"Women wear ""brown Lipstick""",
Women,Personal Care,Lips,Lipstick,Casual,gray,"Women wear ""gray Lipstick""",
Women,Personal Care,Lips,Lipstick,Casual,green,"Women wear ""green Lipstick""",
Women,Personal Care,Lips,Lipstick,Casual,orange,"Women wear ""orange Lipstick""",
Women,Personal Care,Lips,Lipstick,Casual,pink,"Women wear ""pink Lipstick""",
Women,Personal Care,Lips,Lipstick,Casual,purple,"Women wear ""purple Lipstick""",
Women,Personal Care,Lips,Lipstick,Casual,red,"Women wear ""red Lipstick""",
Women,Personal Care,Lips,Lipstick,Casual,white,"Women wear ""white Lipstick""",
Women,Personal Care,Lips,Lipstick,Casual,yellow,"Women wear ""yellow Lipstick""",
Women,Personal Care,Lips,Lipstick,NA,black,"Women wear ""black Lipstick""",
Women,Personal Care,Lips,Lipstick,NA,blue,"Women wear ""blue Lipstick""",
Women,Personal Care,Lips,Lipstick,NA,brown,"Women wear ""brown Lipstick""",
Women,Personal Care,Lips,Lipstick,NA,gray,"Women wear ""gray Lipstick""",
Women,Personal Care,Lips,Lipstick,NA,green,"Women wear ""green Lipstick""",
Women,Personal Care,Lips,Lipstick,NA,orange,"Women wear ""orange Lipstick""",
Women,Personal Care,Lips,Lipstick,NA,pink,"Women wear ""pink Lipstick""",
Women,Personal Care,Lips,Lipstick,NA,purple,"Women wear ""purple Lipstick""",
Women,Personal Care,Lips,Lipstick,NA,red,"Women wear ""red Lipstick""",
Women,Personal Care,Lips,Lipstick,NA,white,"Women wear ""white Lipstick""",
Women,Personal Care,Lips,Lipstick,NA,yellow,"Women wear ""yellow Lipstick""",
Women,Personal Care,Makeup,Compact,Casual,black,"Women wear ""black Compact""",
Women,Personal Care,Makeup,Compact,Casual,blue,"Women wear ""blue Compact""",
Women,Personal Care,Makeup,Compact,Casual,brown,"Women wear ""brown Compact""",
Women,Personal Care,Makeup,Compact,Casual,gray,"Women wear ""gray Compact""",
Women,Personal Care,Makeup,Compact,Casual,green,"Women wear ""green Compact""",
Women,Personal Care,Makeup,Compact,Casual,orange,"Women wear ""orange Compact""",
Women,Personal Care,Makeup,Compact,Casual,pink,"Women wear ""pink Compact""",
Women,Personal Care,Makeup,Compact,Casual,purple,"Women wear ""purple Compact""",
Women,Personal Care,Makeup,Compact,Casual,red,"Women wear ""red Compact""",
Women,Personal Care,Makeup,Compact,Casual,white,"Women wear ""white Compact""",
Women,Personal Care,Makeup,Compact,Casual,yellow,"Women wear ""yellow Compact""",
Women,Personal Care,Makeup,Compact,NA,black,"Women wear ""black Compact""",
Women,Personal Care,Makeup,Compact,NA,blue,"Women wear ""blue Compact""",
Women,Personal Care,Makeup,Compact,NA,brown,"Women wear ""brown Compact""",
Women,Personal Care,Makeup,Compact,NA,gray,"Women wear ""gray Compact""",
Women,Personal Care,Makeup,Compact,NA,green,"Women wear ""green Compact""",
Women,Personal Care,Makeup,Compact,NA,orange,"Women wear ""orange Compact""",
Women,Personal Care,Makeup,Compact,NA,pink,"Women wear ""pink Compact""",
Women,Personal Care,Makeup,Compact,NA,purple,"Women wear ""purple Compact""",
Women,Personal Care,Makeup,Compact,NA,red,"Women wear ""red Compact""",
Women,Personal Care,Makeup,Compact,NA,white,"Women wear ""white Compact""",
Women,Personal Care,Makeup,Compact,NA,yellow,"Women wear ""yellow Compact""",
Women,Personal Care,Makeup,Concealer,Casual,black,"Women wear ""black Concealer""",
Women,Personal Care,Makeup,Concealer,Casual,blue,"Women wear ""blue Concealer""",
Women,Personal Care,Makeup,Concealer,Casual,brown,"Women wear ""brown Concealer""",
Women,Personal Care,Makeup,Concealer,Casual,gray,"Women wear ""gray Concealer""",
Women,Personal Care,Makeup,Concealer,Casual,green,"Women wear ""green Concealer""",
Women,Personal Care,Makeup,Concealer,Casual,orange,"Women wear ""orange Concealer""",
Women,Personal Care,Makeup,Concealer,Casual,pink,"Women wear ""pink Concealer""",
Women,Personal Care,Makeup,Concealer,Casual,purple,"Women wear ""purple Concealer""",
Women,Personal Care,Makeup,Concealer,Casual,red,"Women wear ""red Concealer""",
Women,Personal Care,Makeup,Concealer,Casual,white,"Women wear ""white Concealer""",
Women,Personal Care,Makeup,Concealer,Casual,yellow,"Women wear ""yellow Concealer""",
Women,Personal Care,Makeup,Eyeshadow,Casual,black,"Women wear ""black Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,Casual,blue,"Women wear ""blue Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,Casual,brown,"Women wear ""brown Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,Casual,gray,"Women wear ""gray Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,Casual,green,"Women wear ""green Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,Casual,orange,"Women wear ""orange Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,Casual,pink,"Women wear ""pink Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,Casual,purple,"Women wear ""purple Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,Casual,red,"Women wear ""red Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,Casual,white,"Women wear ""white Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,Casual,yellow,"Women wear ""yellow Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,NA,black,"Women wear ""black Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,NA,blue,"Women wear ""blue Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,NA,brown,"Women wear ""brown Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,NA,gray,"Women wear ""gray Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,NA,green,"Women wear ""green Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,NA,orange,"Women wear ""orange Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,NA,pink,"Women wear ""pink Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,NA,purple,"Women wear ""purple Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,NA,red,"Women wear ""red Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,NA,white,"Women wear ""white Eyeshadow""",
Women,Personal Care,Makeup,Eyeshadow,NA,yellow,"Women wear ""yellow Eyeshadow""",
Women,Personal Care,Makeup,Foundation and Primer,Casual,black,"Women wear ""black Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,Casual,blue,"Women wear ""blue Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,Casual,brown,"Women wear ""brown Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,Casual,gray,"Women wear ""gray Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,Casual,green,"Women wear ""green Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,Casual,orange,"Women wear ""orange Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,Casual,pink,"Women wear ""pink Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,Casual,purple,"Women wear ""purple Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,Casual,red,"Women wear ""red Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,Casual,white,"Women wear ""white Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,Casual,yellow,"Women wear ""yellow Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,NA,black,"Women wear ""black Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,NA,blue,"Women wear ""blue Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,NA,brown,"Women wear ""brown Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,NA,gray,"Women wear ""gray Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,NA,green,"Women wear ""green Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,NA,orange,"Women wear ""orange Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,NA,pink,"Women wear ""pink Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,NA,purple,"Women wear ""purple Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,NA,red,"Women wear ""red Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,NA,white,"Women wear ""white Foundation and Primer""",
Women,Personal Care,Makeup,Foundation and Primer,NA,yellow,"Women wear ""yellow Foundation and Primer""",
Women,Personal Care,Makeup,Highlighter and Blush,Casual,black,"Women wear ""black Highlighter and Blush""",
Women,Personal Care,Makeup,Highlighter and Blush,Casual,blue,"Women wear ""blue Highlighter and Blush""",
Women,Personal Care,Makeup,Highlighter and Blush,Casual,brown,"Women wear ""brown Highlighter and Blush""",
Women,Personal Care,Makeup,Highlighter and Blush,Casual,gray,"Women wear ""gray Highlighter and Blush""",
Women,Personal Care,Makeup,Highlighter and Blush,Casual,green,"Women wear ""green Highlighter and Blush""",
Women,Personal Care,Makeup,Highlighter and Blush,Casual,orange,"Women wear ""orange Highlighter and Blush""",
